fips,state,county,state_name,sqmi,usdaregion,region
13105,GA,Elbert County,Georgia,374.22,Southeast,Southeast
13107,GA,Emanuel County,Georgia,690.18,Southeast,Southeast
13109,GA,Evans County,Georgia,186.87,Southeast,Southeast
13111,GA,Fannin County,Georgia,392.31,Southeast,Southeast
13113,GA,Fayette County,Georgia,199.51,Southeast,Southeast
13115,GA,Floyd County,Georgia,518.46,Southeast,Southeast
13117,GA,Forsyth County,Georgia,247.18,Southeast,Southeast
13119,GA,Franklin County,Georgia,266.27,Southeast,Southeast
13121,GA,Fulton County,Georgia,534.29,Southeast,Southeast
13123,GA,Gilmer County,Georgia,430.96,Southeast,Southeast
13125,GA,Glascock County,Georgia,144.45,Southeast,Southeast
13127,GA,Glynn County,Georgia,424.58,Southeast,Southeast
13129,GA,Gordon County,Georgia,358.65,Southeast,Southeast
13131,GA,Grady County,Georgia,460.26,Southeast,Southeast
13133,GA,Greene County,Georgia,406.21,Southeast,Southeast
13135,GA,Gwinnett County,Georgia,436.78,Southeast,Southeast
13137,GA,Habersham County,Georgia,279.06,Southeast,Southeast
13139,GA,Hall County,Georgia,429.28,Southeast,Southeast
13141,GA,Hancock County,Georgia,477.82,Southeast,Southeast
13143,GA,Haralson County,Georgia,283.17,Southeast,Southeast
13145,GA,Harris County,Georgia,472.96,Southeast,Southeast
13147,GA,Hart County,Georgia,256.95,Southeast,Southeast
13149,GA,Heard County,Georgia,301.09,Southeast,Southeast
13151,GA,Henry County,Georgia,326.54,Southeast,Southeast
13153,GA,Houston County,Georgia,379.9,Southeast,Southeast
13155,GA,Irwin County,Georgia,362.76,Southeast,Southeast
13157,GA,Jackson County,Georgia,343.08,Southeast,Southeast
13159,GA,Jasper County,Georgia,373.46,Southeast,Southeast
13161,GA,Jeff Davis County,Georgia,335.4,Southeast,Southeast
13163,GA,Jefferson County,Georgia,529.67,Southeast,Southeast
13165,GA,Jenkins County,Georgia,352.47,Southeast,Southeast
13167,GA,Johnson County,Georgia,306.59,Southeast,Southeast
13169,GA,Jones County,Georgia,395.42,Southeast,Southeast
13171,GA,Lamar County,Georgia,185.83,Southeast,Southeast
13173,GA,Lanier County,Georgia,199.79,Southeast,Southeast
13175,GA,Laurens County,Georgia,818.47,Southeast,Southeast
13177,GA,Lee County,Georgia,361.8,Southeast,Southeast
13179,GA,Liberty County,Georgia,521.04,Southeast,Southeast
13181,GA,Lincoln County,Georgia,257.3,Southeast,Southeast
13183,GA,Long County,Georgia,403.81,Southeast,Southeast
13185,GA,Lowndes County,Georgia,510.58,Southeast,Southeast
13187,GA,Lumpkin County,Georgia,284.21,Southeast,Southeast
13189,GA,McDuffie County,Georgia,266.3,Southeast,Southeast
13191,GA,McIntosh County,Georgia,435.23,Southeast,Southeast
13193,GA,Macon County,Georgia,406.01,Southeast,Southeast
13195,GA,Madison County,Georgia,285.59,Southeast,Southeast
13197,GA,Marion County,Georgia,367.18,Southeast,Southeast
13199,GA,Meriwether County,Georgia,505.09,Southeast,Southeast
13201,GA,Miller County,Georgia,283.66,Southeast,Southeast
13205,GA,Mitchell County,Georgia,513.82,Southeast,Southeast
13207,GA,Monroe County,Georgia,398.27,Southeast,Southeast
13209,GA,Montgomery County,Georgia,244.69,Southeast,Southeast
13211,GA,Morgan County,Georgia,354.62,Southeast,Southeast
13213,GA,Murray County,Georgia,346.7,Southeast,Southeast
13215,GA,Muscogee County,Georgia,221.01,Southeast,Southeast
13217,GA,Newton County,Georgia,279.2,Southeast,Southeast
13219,GA,Oconee County,Georgia,186.37,Southeast,Southeast
13221,GA,Oglethorpe County,Georgia,442.04,Southeast,Southeast
13223,GA,Paulding County,Georgia,314.36,Southeast,Southeast
13225,GA,Peach County,Georgia,151.32,Southeast,Southeast
13227,GA,Pickens County,Georgia,232.71,Southeast,Southeast
13229,GA,Pierce County,Georgia,343.23,Southeast,Southeast
13231,GA,Pike County,Georgia,219.41,Southeast,Southeast
13233,GA,Polk County,Georgia,312.14,Southeast,Southeast
13235,GA,Pulaski County,Georgia,251.21,Southeast,Southeast
13237,GA,Putnam County,Georgia,360.69,Southeast,Southeast
13239,GA,Quitman County,Georgia,160.56,Southeast,Southeast
13241,GA,Rabun County,Georgia,377.03,Southeast,Southeast
13243,GA,Randolph County,Georgia,430.87,Southeast,Southeast
13245,GA,Richmond County,Georgia,328.59,Southeast,Southeast
13247,GA,Rockdale County,Georgia,132.1,Southeast,Southeast
13249,GA,Schley County,Georgia,167.82,Southeast,Southeast
13251,GA,Screven County,Georgia,655.87,Southeast,Southeast
13253,GA,Seminole County,Georgia,256.56,Southeast,Southeast
13255,GA,Spalding County,Georgia,199.59,Southeast,Southeast
13257,GA,Stephens County,Georgia,183.9,Southeast,Southeast
13259,GA,Stewart County,Georgia,463.61,Southeast,Southeast
13261,GA,Sumter County,Georgia,492.61,Southeast,Southeast
13263,GA,Talbot County,Georgia,394.76,Southeast,Southeast
13265,GA,Taliaferro County,Georgia,195.35,Southeast,Southeast
13267,GA,Tattnall County,Georgia,488.35,Southeast,Southeast
13269,GA,Taylor County,Georgia,379.7,Southeast,Southeast
13271,GA,Telfair County,Georgia,444.01,Southeast,Southeast
13273,GA,Terrell County,Georgia,337.7,Southeast,Southeast
13275,GA,Thomas County,Georgia,552.22,Southeast,Southeast
13277,GA,Tift County,Georgia,268.79,Southeast,Southeast
13279,GA,Toombs County,Georgia,370.99,Southeast,Southeast
13281,GA,Towns County,Georgia,171.79,Southeast,Southeast
13283,GA,Treutlen County,Georgia,202.45,Southeast,Southeast
13285,GA,Troup County,Georgia,445.96,Southeast,Southeast
13287,GA,Turner County,Georgia,289.98,Southeast,Southeast
13289,GA,Twiggs County,Georgia,362.63,Southeast,Southeast
13291,GA,Union County,Georgia,329.07,Southeast,Southeast
13293,GA,Upson County,Georgia,327.55,Southeast,Southeast
13295,GA,Walker County,Georgia,447.04,Southeast,Southeast
13297,GA,Walton County,Georgia,330,Southeast,Southeast
13299,GA,Ware County,Georgia,907.99,Southeast,Southeast
13301,GA,Warren County,Georgia,286.69,Southeast,Southeast
13303,GA,Washington County,Georgia,684.36,Southeast,Southeast
13305,GA,Wayne County,Georgia,648.67,Southeast,Southeast
13307,GA,Webster County,Georgia,210.56,Southeast,Southeast
13309,GA,Wheeler County,Georgia,300.27,Southeast,Southeast
13311,GA,White County,Georgia,242.26,Southeast,Southeast
13313,GA,Whitfield County,Georgia,291.06,Southeast,Southeast
13315,GA,Wilcox County,Georgia,382.12,Southeast,Southeast
13317,GA,Wilkes County,Georgia,474.09,Southeast,Southeast
13319,GA,Wilkinson County,Georgia,451.95,Southeast,Southeast
13321,GA,Worth County,Georgia,574.76,Southeast,Southeast
15001,HI,Hawaii County,Hawaii,4029.89,,Hawaii
15003,HI,Honolulu County,Hawaii,599.3,,Hawaii
15005,HI,Kalawao County,Hawaii,11.98,,Hawaii
15007,HI,Kauai County,Hawaii,627.35,,Hawaii
15009,HI,Maui County,Hawaii,1162.59,,Hawaii
16001,ID,Ada County,Idaho,1060.57,Mountain States,Intermountain West
16003,ID,Adams County,Idaho,1369.51,Mountain States,Intermountain West
16005,ID,Bannock County,Idaho,1148.04,Mountain States,Intermountain West
16007,ID,Bear Lake County,Idaho,1049.61,Mountain States,Intermountain West
16009,ID,Benewah County,Idaho,784.19,Mountain States,Intermountain West
16011,ID,Bingham County,Idaho,2120.23,Mountain States,Intermountain West
16013,ID,Blaine County,Idaho,2654.98,Mountain States,Intermountain West
16015,ID,Boise County,Idaho,1906.93,Mountain States,Intermountain West
16017,ID,Bonner County,Idaho,1918.13,Mountain States,Intermountain West
16019,ID,Bonneville County,Idaho,1900.29,Mountain States,Intermountain West
16021,ID,Boundary County,Idaho,1278.05,Mountain States,Intermountain West
16023,ID,Butte County,Idaho,2238.52,Mountain States,Intermountain West
16025,ID,Camas County,Idaho,1078.69,Mountain States,Intermountain West
16027,ID,Canyon County,Idaho,603.7,Mountain States,Intermountain West
16029,ID,Caribou County,Idaho,1798.64,Mountain States,Intermountain West
16031,ID,Cassia County,Idaho,2580.73,Mountain States,Intermountain West
16033,ID,Clark County,Idaho,1764.1,Mountain States,Intermountain West
16035,ID,Clearwater County,Idaho,2488.05,Mountain States,Intermountain West
16037,ID,Custer County,Idaho,4938.6,Mountain States,Intermountain West
16039,ID,Elmore County,Idaho,3101.46,Mountain States,Intermountain West
16041,ID,Franklin County,Idaho,667.71,Mountain States,Intermountain West
16043,ID,Fremont County,Idaho,1896.18,Mountain States,Intermountain West
16045,ID,Gem County,Idaho,564.59,Mountain States,Intermountain West
16047,ID,Gooding County,Idaho,734.14,Mountain States,Intermountain West
16049,ID,Idaho County,Idaho,8503.57,Mountain States,Intermountain West
16051,ID,Jefferson County,Idaho,1105.71,Mountain States,Intermountain West
16053,ID,Jerome County,Idaho,602.53,Mountain States,Intermountain West
16055,ID,Kootenai County,Idaho,1308.99,Mountain States,Intermountain West
16057,ID,Latah County,Idaho,1076.78,Mountain States,Intermountain West
16059,ID,Lemhi County,Idaho,4569.14,Mountain States,Intermountain West
16061,ID,Lewis County,Idaho,479.72,Mountain States,Intermountain West
16063,ID,Lincoln County,Idaho,1205.84,Mountain States,Intermountain West
16065,ID,Madison County,Idaho,473.32,Mountain States,Intermountain West
16067,ID,Minidoka County,Idaho,762.37,Mountain States,Intermountain West
16069,ID,Nez Perce County,Idaho,856.53,Mountain States,Intermountain West
16071,ID,Oneida County,Idaho,1200.49,Mountain States,Intermountain West
16073,ID,Owyhee County,Idaho,7696.83,Mountain States,Intermountain West
16075,ID,Payette County,Idaho,410.32,Mountain States,Intermountain West
16077,ID,Power County,Idaho,1442.13,Mountain States,Intermountain West
16079,ID,Shoshone County,Idaho,2642.82,Mountain States,Intermountain West
16081,ID,Teton County,Idaho,450.2,Mountain States,Intermountain West
16083,ID,Twin Falls County,Idaho,1928.69,Mountain States,Intermountain West
16085,ID,Valley County,Idaho,3733.5,Mountain States,Intermountain West
16087,ID,Washington County,Idaho,1473.4,Mountain States,Intermountain West
17001,IL,Adams County,Illinois,871.27,Corn Belt,Upper Midwest
17003,IL,Alexander County,Illinois,252.63,Corn Belt,Upper Midwest
17005,IL,Bond County,Illinois,382.83,Corn Belt,Upper Midwest
17007,IL,Boone County,Illinois,282.04,Corn Belt,Upper Midwest
17009,IL,Brown County,Illinois,307.33,Corn Belt,Upper Midwest
17011,IL,Bureau County,Illinois,873.52,Corn Belt,Upper Midwest
17013,IL,Calhoun County,Illinois,283.58,Corn Belt,Upper Midwest
17015,IL,Carroll County,Illinois,466.98,Corn Belt,Upper Midwest
17017,IL,Cass County,Illinois,383.7,Corn Belt,Upper Midwest
17019,IL,Champaign County,Illinois,998.46,Corn Belt,Upper Midwest
17021,IL,Christian County,Illinois,715.75,Corn Belt,Upper Midwest
17023,IL,Clark County,Illinois,504.76,Corn Belt,Upper Midwest
17025,IL,Clay County,Illinois,469.53,Corn Belt,Upper Midwest
17027,IL,Clinton County,Illinois,503.14,Corn Belt,Upper Midwest
17029,IL,Coles County,Illinois,510.07,Corn Belt,Upper Midwest
17031,IL,Cook County,Illinois,956.96,Corn Belt,Upper Midwest
17033,IL,Crawford County,Illinois,445.86,Corn Belt,Upper Midwest
17035,IL,Cumberland County,Illinois,346.92,Corn Belt,Upper Midwest
17037,IL,DeKalb County,Illinois,634.64,Corn Belt,Upper Midwest
17039,IL,De Witt County,Illinois,405.09,Corn Belt,Upper Midwest
17041,IL,Douglas County,Illinois,417.21,Corn Belt,Upper Midwest
17043,IL,DuPage County,Illinois,336.39,Corn Belt,Upper Midwest
17045,IL,Edgar County,Illinois,623.93,Corn Belt,Upper Midwest
17047,IL,Edwards County,Illinois,222.7,Corn Belt,Upper Midwest
17049,IL,Effingham County,Illinois,479.99,Corn Belt,Upper Midwest
17051,IL,Fayette County,Illinois,725.29,Corn Belt,Upper Midwest
17053,IL,Ford County,Illinois,486.23,Corn Belt,Upper Midwest
17055,IL,Franklin County,Illinois,431.47,Corn Belt,Upper Midwest
17057,IL,Fulton County,Illinois,882.64,Corn Belt,Upper Midwest
17059,IL,Gallatin County,Illinois,328.1,Corn Belt,Upper Midwest
17061,IL,Greene County,Illinois,546.29,Corn Belt,Upper Midwest
17063,IL,Grundy County,Illinois,430.53,Corn Belt,Upper Midwest
17065,IL,Hamilton County,Illinois,435.87,Corn Belt,Upper Midwest
17067,IL,Hancock County,Illinois,814.43,Corn Belt,Upper Midwest
17069,IL,Hardin County,Illinois,181.44,Corn Belt,Upper Midwest
17071,IL,Henderson County,Illinois,395.23,Corn Belt,Upper Midwest
17073,IL,Henry County,Illinois,825.69,Corn Belt,Upper Midwest
17075,IL,Iroquois County,Illinois,1119.03,Corn Belt,Upper Midwest
17077,IL,Jackson County,Illinois,602.22,Corn Belt,Upper Midwest
17079,IL,Jasper County,Illinois,498.22,Corn Belt,Upper Midwest
17081,IL,Jefferson County,Illinois,583.8,Corn Belt,Upper Midwest
17083,IL,Jersey County,Illinois,377.51,Corn Belt,Upper Midwest
17085,IL,Jo Daviess County,Illinois,618.6,Corn Belt,Upper Midwest
17087,IL,Johnson County,Illinois,348.68,Corn Belt,Upper Midwest
17089,IL,Kane County,Illinois,524.18,Corn Belt,Upper Midwest
17091,IL,Kankakee County,Illinois,681.3,Corn Belt,Upper Midwest
17093,IL,Kendall County,Illinois,322.22,Corn Belt,Upper Midwest
17095,IL,Knox County,Illinois,719.8,Corn Belt,Upper Midwest
17097,IL,Lake County,Illinois,470.47,Corn Belt,Upper Midwest
17099,IL,LaSalle County,Illinois,1148.18,Corn Belt,Upper Midwest
17101,IL,Lawrence County,Illinois,374.14,Corn Belt,Upper Midwest
17103,IL,Lee County,Illinois,728.54,Corn Belt,Upper Midwest
17105,IL,Livingston County,Illinois,1045.94,Corn Belt,Upper Midwest
17107,IL,Logan County,Illinois,618.93,Corn Belt,Upper Midwest
17109,IL,McDonough County,Illinois,590.1,Corn Belt,Upper Midwest
17111,IL,McHenry County,Illinois,611.07,Corn Belt,Upper Midwest
17113,IL,McLean County,Illinois,1186.26,Corn Belt,Upper Midwest
17115,IL,Macon County,Illinois,585.75,Corn Belt,Upper Midwest
17117,IL,Macoupin County,Illinois,867.7,Corn Belt,Upper Midwest
17119,IL,Madison County,Illinois,740.04,Corn Belt,Upper Midwest
17121,IL,Marion County,Illinois,576.1,Corn Belt,Upper Midwest
17123,IL,Marshall County,Illinois,398.54,Corn Belt,Upper Midwest
17125,IL,Mason County,Illinois,563.58,Corn Belt,Upper Midwest
17127,IL,Massac County,Illinois,242.09,Corn Belt,Upper Midwest
17129,IL,Menard County,Illinois,315.41,Corn Belt,Upper Midwest
17131,IL,Mercer County,Illinois,568.73,Corn Belt,Upper Midwest
17133,IL,Monroe County,Illinois,398.36,Corn Belt,Upper Midwest
17135,IL,Montgomery County,Illinois,709.73,Corn Belt,Upper Midwest
17137,IL,Morgan County,Illinois,572.45,Corn Belt,Upper Midwest
17139,IL,Moultrie County,Illinois,344.49,Corn Belt,Upper Midwest
17141,IL,Ogle County,Illinois,763.43,Corn Belt,Upper Midwest
17143,IL,Peoria County,Illinois,630.58,Corn Belt,Upper Midwest
17145,IL,Perry County,Illinois,447.02,Corn Belt,Upper Midwest
17147,IL,Piatt County,Illinois,439.48,Corn Belt,Upper Midwest
17149,IL,Pike County,Illinois,848.82,Corn Belt,Upper Midwest
17151,IL,Pope County,Illinois,374.53,Corn Belt,Upper Midwest
17153,IL,Pulaski County,Illinois,203.04,Corn Belt,Upper Midwest
17155,IL,Putnam County,Illinois,172.14,Corn Belt,Upper Midwest
17157,IL,Randolph County,Illinois,597.05,Corn Belt,Upper Midwest
17159,IL,Richland County,Illinois,361.92,Corn Belt,Upper Midwest
17161,IL,Rock Island County,Illinois,451.29,Corn Belt,Upper Midwest
17163,IL,St. Clair County,Illinois,673.87,Corn Belt,Upper Midwest
17165,IL,Saline County,Illinois,386.93,Corn Belt,Upper Midwest
17167,IL,Sangamon County,Illinois,877.01,Corn Belt,Upper Midwest
17169,IL,Schuyler County,Illinois,441.36,Corn Belt,Upper Midwest
17171,IL,Scott County,Illinois,252.65,Corn Belt,Upper Midwest
17173,IL,Shelby County,Illinois,768.07,Corn Belt,Upper Midwest
17175,IL,Stark County,Illinois,288.36,Corn Belt,Upper Midwest
17177,IL,Stephenson County,Illinois,564.77,Corn Belt,Upper Midwest
17179,IL,Tazewell County,Illinois,657.98,Corn Belt,Upper Midwest
17181,IL,Union County,Illinois,422.11,Corn Belt,Upper Midwest
17183,IL,Vermilion County,Illinois,901.23,Corn Belt,Upper Midwest
17185,IL,Wabash County,Illinois,227.56,Corn Belt,Upper Midwest
17187,IL,Warren County,Illinois,543.03,Corn Belt,Upper Midwest
17189,IL,Washington County,Illinois,563.9,Corn Belt,Upper Midwest
17191,IL,Wayne County,Illinois,715.46,Corn Belt,Upper Midwest
17193,IL,White County,Illinois,501.87,Corn Belt,Upper Midwest
17195,IL,Whiteside County,Illinois,696.41,Corn Belt,Upper Midwest
17197,IL,Will County,Illinois,849.22,Corn Belt,Upper Midwest
17199,IL,Williamson County,Illinois,444.33,Corn Belt,Upper Midwest
17201,IL,Winnebago County,Illinois,519.18,Corn Belt,Upper Midwest
17203,IL,Woodford County,Illinois,542.59,Corn Belt,Upper Midwest
18001,IN,Adams County,Indiana,339.97,Corn Belt,Upper Midwest
18003,IN,Allen County,Indiana,660.02,Corn Belt,Upper Midwest
18005,IN,Bartholomew County,Indiana,409.53,Corn Belt,Upper Midwest
18007,IN,Benton County,Indiana,406.51,Corn Belt,Upper Midwest
18009,IN,Blackford County,Indiana,165.58,Corn Belt,Upper Midwest
18011,IN,Boone County,Indiana,423.22,Corn Belt,Upper Midwest
18013,IN,Brown County,Indiana,316.63,Corn Belt,Upper Midwest
18015,IN,Carroll County,Indiana,375.02,Corn Belt,Upper Midwest
18017,IN,Cass County,Indiana,414.85,Corn Belt,Upper Midwest
18019,IN,Clark County,Indiana,376.59,Corn Belt,Upper Midwest
18021,IN,Clay County,Indiana,360.32,Corn Belt,Upper Midwest
18023,IN,Clinton County,Indiana,405.24,Corn Belt,Upper Midwest
18025,IN,Crawford County,Indiana,308.78,Corn Belt,Upper Midwest
18027,IN,Daviess County,Indiana,436.87,Corn Belt,Upper Midwest
18029,IN,Dearborn County,Indiana,307.41,Corn Belt,Upper Midwest
18031,IN,Decatur County,Indiana,373.32,Corn Belt,Upper Midwest
18033,IN,DeKalb County,Indiana,363.86,Corn Belt,Upper Midwest
18035,IN,Delaware County,Indiana,395.91,Corn Belt,Upper Midwest
18037,IN,Dubois County,Indiana,435.33,Corn Belt,Upper Midwest
18039,IN,Elkhart County,Indiana,467.97,Corn Belt,Upper Midwest
18041,IN,Fayette County,Indiana,215.16,Corn Belt,Upper Midwest
18043,IN,Floyd County,Indiana,149.53,Corn Belt,Upper Midwest
18045,IN,Fountain County,Indiana,397.88,Corn Belt,Upper Midwest
18047,IN,Franklin County,Indiana,391.05,Corn Belt,Upper Midwest
18049,IN,Fulton County,Indiana,371.27,Corn Belt,Upper Midwest
